739,,,0,,
740,,,0,,
741,,,0,,
742,,,0,,
743,,,0,,
744,,,0,,
747,,,0,,
749,,,0,,
752,,,0,,
757,,,0,,
759,,,0,,
760,,,0,,
763,,,0,,
766,,,0,,
768,,,0,,
771,,,0,,
774,,,0,,
776,,,0,,
777,,,0,,
779,,,0,,
784,,,0,,
786,,,0,,
791,,,0,,
792,,,0,,
794,,,0,,
797,,,0,,
798,,,0,,
799,,,0,,
802,,,0,,
803,,,0,,
806,,,0,,
811,,,0,,
812,,,0,,
813,,,0,,
814,,,0,,
815,,,0,,
819,,,0,,
820,,,0,,
821,,,0,,
829,,,0,,
832,,,0,,
833,,,0,,
835,,,0,,
836,,,0,,
838,,,0,,
840,,,0,,
841,,,0,,
845,,,0,,
846,,,0,,
848,,,0,,
850,,,0,,
852,,,0,,
854,,,0,,
855,,,0,,
857,,,0,,
858,,,0,,
861,,,0,,
865,,,0,,
867,,,0,,
868,,,0,,
873,,,0,,
876,,,0,,
878,,,0,,
879,,,0,,
880,,,0,,
881,,,0,,
882,,,0,,
886,,,0,,
887,,,0,,
888,,,0,,
890,,,0,,
891,,,0,,
893,,,0,,
894,,,0,,
895,,,0,,
896,,,0,,
897,,,0,,
898,,,0,,
900,,,0,,
901,,,0,,
904,,,0,,
905,,,0,,
910,,,0,,
911,,,0,,
913,,,0,,
915,,,0,,
916,,,0,,
918,,,0,,
920,,,0,,
921,,,0,,
924,,,0,,
927,,,0,,
929,,,0,,
931,,,0,,
935,,,0,,
940,,,0,,
941,,,0,,
942,,,0,,
943,,,0,,
944,,,0,,
945,,,0,,
946,,,0,,
951,,,0,,
954,,,0,,
955,,,0,,
957,,,0,,
958,,,0,,
961,,,0,,
962,,,0,,
963,,,0,,
965,,,0,,
969,,,0,,
971,,,0,,
975,,,0,,
978,,,0,,
979,,,0,,
981,,,0,,
983,,,0,,
985,,,0,,
994,,,0,,
998,,,0,,
999,,,0,,
1004,,,0,,
1006,,,0,,
1014,,,0,,
1015,,,0,,
1019,,,0,,
1020,,,0,,
1021,,,0,,
1022,,,0,,
1024,,,0,,
1025,,,0,,
1027,,,0,,
1028,,,0,,
1032,,,0,,
1033,,,0,,
1034,,,0,,
1036,,,0,,
1040,,,0,,
1041,,,0,,
1042,,,0,,
1044,,,0,,
1045,,,0,,
1046,,,0,,
1049,,,0,,
1057,,,0,,
1059,,,0,,
1060,,,0,,
1064,,,0,,
1065,,,0,,
1067,,,0,,
1068,,,0,,
1069,,,0,,
1075,,,0,,
1078,,,0,,
1080,,,0,,
1082,,,0,,
1086,,,0,,
1087,,,0,,
1089,,,0,,
1090,,,0,,
1093,,,0,,
1096,,,0,,
1098,,,0,,
1103,,,0,,
1105,,,0,,
1106,,,0,,
1108,,,0,,
1111,,,0,,
1112,,,0,,
1113,,,0,,
1115,,,0,,
1117,,,0,,
1122,,,0,,
1124,,,0,,
1126,,,0,,
1127,,,0,,
1129,,,0,,
1130,,,0,,
1131,,,0,,
1132,,,0,,
1133,,,0,,
1134,,,0,,
1135,,,0,,
1137,,,0,,
1138,,,0,,
1141,,,0,,
1142,,,0,,
1143,,,0,,
1145,,,0,,
1147,,,0,,
1148,,,0,,
1149,,,0,,
1155,,,0,,
1159,,,0,,
1161,,,0,,
1164,,,0,,
1165,,,0,,
1167,,,0,,
1170,,,0,,
1172,,,0,,
1174,,,0,,
1175,,,0,,
1176,,,0,,
1178,,,0,,
1181,,,0,,
1182,,,0,,
1193,,,0,,
1194,,,0,,
1201,,,0,,
1203,,,0,,
1208,,,0,,
1212,,,0,,
1213,,,0,,
1214,,,0,,
1215,,,0,,
1218,,,0,,
1222,,,0,,
1223,,,0,,
1228,,,0,,
1229,,,0,,
1230,,,0,,
1231,,,0,,
1233,,,0,,
1234,,,0,,
1238,,,0,,
1241,,,0,,
1242,,,0,,
1244,,,0,,
1248,,,0,,
1249,,,0,,
1253,,,0,,
1254,,,0,,
1259,,,0,,
1260,,,0,,
1262,,,0,,
1265,,,0,,
1269,,,0,,
1271,,,0,,
1272,,,0,,
1273,,,0,,
1274,,,0,,
1277,,,0,,
1279,,,0,,
1282,,,0,,
1283,,,0,,
1284,,,0,,
1286,,,0,,
1289,,,0,,
1290,,,0,,
1295,,,0,,
1298,,,0,,
1301,,,0,,
1302,,,0,,
1305,,,0,,
1307,,,0,,
1308,,,0,,
1313,,,0,,
1317,,,0,,
1320,,,0,,
1322,,,0,,
1323,,,0,,
1324,,,0,,
1335,,,0,,
1336,,,0,,
1339,,,0,,
1340,,,0,,
1342,,,0,,
1343,,,0,,
1348,,,0,,
1349,,,0,,
1351,,,0,,
1352,,,0,,
1359,,,0,,
1363,,,0,,
1364,,,0,,
1365,,,0,,
1369,,,0,,
1370,,,0,,
1371,,,0,,
1372,,,0,,
1376,,,0,,
1378,,,0,,
1383,,,0,,
1388,,,0,,
1390,,,0,,
1391,,,0,,
1392,,,0,,
1396,,,0,,
1397,,,0,,
1403,,,0,,
1406,,,0,,
1409,,,0,,
1412,,,0,,
1416,,,0,,
1419,,,0,,
1420,,,0,,
1421,,,0,,
1422,,,0,,
1423,,,0,,
1428,,,0,,
1431,,,0,,
1432,,,0,,
1433,,,0,,
1435,,,0,,
1436,,,0,,
1438,,,0,,
1441,,,0,,
1442,,,0,,
1443,,,0,,
1444,,,0,,
1445,,,0,,
1451,,,0,,
1460,,,0,,
1462,,,0,,
1463,,,0,,
1465,,,0,,
1470,,,0,,
1472,,,0,,
1473,,,0,,
1475,,,0,,
1476,,,0,,
1477,,,0,,
1480,,,0,,
1481,,,0,,
1484,,,0,,
1485,,,0,,
1486,,,0,,
1488,,,0,,
1490,,,0,,
1493,,,0,,
1494,,,0,,
1497,,,0,,
1499,,,0,,
1502,,,0,,
1504,,,0,,
1507,,,0,,
1508,,,0,,
1509,,,0,,
1510,,,0,,
1512,,,0,,
1515,,,0,,
1516,,,0,,
1517,,,0,,
1518,,,0,,
1519,,,0,,
1520,,,0,,
1521,,,0,,
1522,,,0,,
1523,,,0,,
1525,,,0,,
1526,,,0,,
1528,,,0,,
1531,,,0,,
1538,,,0,,
1539,,,0,,
1542,,,0,,
1543,,,0,,
1545,,,0,,
1546,,,0,,
1549,,,0,,
1552,,,0,,
1559,,,0,,
1565,,,0,,
1567,,,0,,
1569,,,0,,
1572,,,0,,
1574,,,0,,
1577,,,0,,
1578,,,0,,
1580,,,0,,
1585,,,0,,
1586,,,0,,
1591,,,0,,
1598,,,0,,
1599,,,0,,
1600,,,0,,
1601,,,0,,
1604,,,0,,
1607,,,0,,
1611,,,0,,
1612,,,0,,
1613,,,0,,
1617,,,0,,
1620,,,0,,
1621,,,0,,
1623,,,0,,
1624,,,0,,
1630,,,0,,
1634,,,0,,
1638,,,0,,
1639,,,0,,
1643,,,0,,
1644,,,0,,
1645,,,0,,
1647,,,0,,
1649,,,0,,
1650,,,0,,
1652,,,0,,
1653,,,0,,
1654,,,0,,
1656,,,0,,
1659,,,0,,
1660,,,0,,
1661,,,0,,
1664,,,0,,
1665,,,0,,
1674,,,0,,
1676,,,0,,
1677,,,0,,
1678,,,0,,
1679,,,0,,
1683,,,0,,
1690,,,0,,
1696,,,0,,
1706,,,0,,
1708,,,0,,
1709,,,0,,
1710,,,0,,
1711,,,0,,
1715,,,0,,
1716,,,0,,
1720,,,0,,
1724,,,0,,
1725,,,0,,
1727,,,0,,
1728,,,0,,
1731,,,0,,
1732,,,0,,
1734,,,0,,
1736,,,0,,
1737,,,0,,
1761,,,0,,
1764,,,0,,
1765,,,0,,
1767,,,0,,
1768,,,0,,
1770,,,0,,
1771,,,0,,
1778,,,0,,
1779,,,0,,
1787,,,0,,
1791,,,0,,
1798,,,0,,
1802,,,0,,
1803,,,0,,
1807,,,0,,
1811,,,0,,
1812,,,0,,
1813,,,0,,
1815,,,0,,
1821,,,0,,
1822,,,0,,
1825,,,0,,
1826,,,0,,
1828,,,0,,
1829,,,0,,
1830,,,0,,
1831,,,0,,
1832,,,0,,
1835,,,0,,
1837,,,0,,
1838,,,0,,
1840,,,0,,
1846,,,0,,
1847,,,0,,
1850,,,0,,
1856,,,0,,
1857,,,0,,
1858,,,0,,
1860,,,0,,
1862,,,0,,
1864,,,0,,
1866,,,0,,
1868,,,0,,
1874,,,0,,
1878,,,0,,
1879,,,0,,
1881,,,0,,
1885,,,0,,
1886,,,0,,
1892,,,0,,
1893,,,0,,
1894,,,0,,
1896,,,0,,
1897,,,0,,
1898,,,0,,
1899,,,0,,
1906,,,0,,
1907,,,0,,
1908,,,0,,
1912,,,0,,
1916,,,0,,
1923,,,0,,
1924,,,0,,
1925,,,0,,
1926,,,0,,
1927,,,0,,
1928,,,0,,
1930,,,0,,
1932,,,0,,
1933,,,0,,
1941,,,0,,
1946,,,0,,
1948,,,0,,
1949,,,0,,
1950,,,0,,
1953,,,0,,
1959,,,0,,
1961,,,0,,
1963,,,0,,
1967,,,0,,
1968,,,0,,
1969,,,0,,
1978,,,0,,
1981,,,0,,
1982,,,0,,
1984,,,0,,
1985,,,0,,
1989,,,0,,
1996,,,0,,
2000,,,0,,
2001,,,0,,
2005,,,0,,
2008,,,0,,
2009,,,0,,
2012,,,0,,
2015,,,0,,
2022,,,0,,
2024,,,0,,
2026,,,0,,
2029,,,0,,
2033,,,0,,
2035,,,0,,
2036,,,0,,
2037,,,0,,
2039,,,0,,
2043,,,0,,
2045,,,0,,
2046,,,0,,
2047,,,0,,
2050,,,0,,
2052,,,0,,
2053,,,0,,
2054,,,0,,
2055,,,0,,
2056,,,0,,
2057,,,0,,
2059,,,0,,
2060,,,0,,
2063,,,0,,
2065,,,0,,
2066,,,0,,
2069,,,0,,
2072,,,0,,
2073,,,0,,
2075,,,0,,
2077,,,0,,
2082,,,0,,
2086,,,0,,
2089,,,0,,
2092,,,0,,
2093,,,0,,
2095,,,0,,
2098,,,0,,
2104,,,0,,
2106,,,0,,
2110,,,0,,
2112,,,0,,
2117,,,0,,
2118,,,0,,
2121,,,0,,
2125,,,0,,
2126,,,0,,
2130,,,0,,
2131,,,0,,
2136,,,0,,
2137,,,0,,
2141,,,0,,
2142,,,0,,
2144,,,0,,
2145,,,0,,
2146,,,0,,
2147,,,0,,
2148,,,0,,
2149,,,0,,
2150,,,0,,
2153,,,0,,
2154,,,0,,
2155,,,0,,
2156,,,0,,
2159,,,0,,
2161,,,0,,
2163,,,0,,
2165,,,0,,
2169,,,0,,
2170,,,0,,
2171,,,0,,
2173,,,0,,
2174,,,0,,
2179,,,0,,
2184,,,0,,
2185,,,0,,
2186,,,0,,
2190,,,0,,
2191,,,0,,
2193,,,0,,
2198,,,0,,
2199,,,0,,
2202,,,0,,
2204,,,0,,
2205,,,0,,
2209,,,0,,
2216,,,0,,
2220,,,0,,
2222,,,0,,
2223,,,0,,
2225,,,0,,
2228,,,0,,
2233,,,0,,
2234,,,0,,
2236,,,0,,
2237,,,0,,
2240,,,0,,
2244,,,0,,
2246,,,0,,
2247,,,0,,
2251,,,0,,
2258,,,0,,
2259,,,0,,
2261,,,0,,
2262,,,0,,
2263,,,0,,
2264,,,0,,
2269,,,0,,
2272,,,0,,
2273,,,0,,
2278,,,0,,
2280,,,0,,
2281,,,0,,
2282,,,0,,
2285,,,0,,
2287,,,0,,
2289,,,0,,
2290,,,0,,
2292,,,0,,
2294,,,0,,
2298,,,0,,
2302,,,0,,
2304,,,0,,
2305,,,0,,
2307,,,0,,
2312,,,0,,
2314,,,0,,
2318,,,0,,
2321,,,0,,
2322,,,0,,
2323,,,0,,
2324,,,0,,
2327,,,0,,
2330,,,0,,
2335,,,0,,
2341,,,0,,
2348,,,0,,
2349,,,0,,
2350,,,0,,
2353,,,0,,
2358,,,0,,
2359,,,0,,
2362,,,0,,
2363,,,0,,
2365,,,0,,
2368,,,0,,
2371,,,0,,
2373,,,0,,
2376,,,0,,
2379,,,0,,
2381,,,0,,
2385,,,0,,
2388,,,0,,
2391,,,0,,
2393,,,0,,
2395,,,0,,
2396,,,0,,
2397,,,0,,
2407,,,0,,
2413,,,0,,
2414,,,0,,
2418,,,0,,
2419,,,0,,
2420,,,0,,
2423,,,0,,
2426,,,0,,
2429,,,0,,
2430,,,0,,
2436,,,0,,
2442,,,0,,
2447,,,0,,
2450,,,0,,
2454,,,0,,
2455,,,0,,
2461,,,0,,
2462,,,0,,
2468,,,0,,
2481,,,0,,
2482,,,0,,
2487,,,0,,
2488,,,0,,
2489,,,0,,
2495,,,0,,
2496,,,0,,
2497,,,0,,
2506,,,0,,
2508,,,0,,
2510,,,0,,
2514,,,0,,
2515,,,0,,
2516,,,0,,
2518,,,0,,
2525,,,0,,
2528,,,0,,
2533,,,0,,
2541,,,0,,
2543,,,0,,
2548,,,0,,
2555,,,0,,
2558,,,0,,
2559,,,0,,
2561,,,0,,
2565,,,0,,
2566,,,0,,
2568,,,0,,
2575,,,0,,
2576,,,0,,
2577,,,0,,
2579,,,0,,
2587,,,0,,
2588,,,0,,
2590,,,0,,
2593,,,0,,
2598,,,0,,
2599,,,0,,
2603,,,0,,
2605,,,0,,
2606,,,0,,
2609,,,0,,
2611,,,0,,
2613,,,0,,
2620,,,0,,
2622,,,0,,
2628,,,0,,
2629,,,0,,
2630,,,0,,
2631,,,0,,
2634,,,0,,
2646,,,0,,
2647,,,0,,
2649,,,0,,
2650,,,0,,
2654,,,0,,
2655,,,0,,
2657,,,0,,
2658,,,0,,
2661,,,0,,
2662,,,0,,
2665,,,0,,
2666,,,0,,
2668,,,0,,
2669,,,0,,
2673,,,0,,
2675,,,0,,
2679,,,0,,
2680,,,0,,
2681,,,0,,
2686,,,0,,
2687,,,0,,
2697,,,0,,
2698,,,0,,
2701,,,0,,
2702,,,0,,
2708,,,0,,
2709,,,0,,
2713,,,0,,
2717,,,0,,
2718,,,0,,
2724,,,0,,
2731,,,0,,
2733,,,0,,
2736,,,0,,
2738,,,0,,
2740,,,0,,
2741,,,0,,
2745,,,0,,
2746,,,0,,
2748,,,0,,
2755,,,0,,
2757,,,0,,
2758,,,0,,
2760,,,0,,
2761,,,0,,
2764,,,0,,
2767,,,0,,
2771,,,0,,
2772,,,0,,
2773,,,0,,
2774,,,0,,
2775,,,0,,
2776,,,0,,
2778,,,0,,
2787,,,0,,
2790,,,0,,
2793,,,0,,
2795,,,0,,
2797,,,0,,
2801,,,0,,
2805,,,0,,
2806,,,0,,
2807,,,0,,
2808,,,0,,
2810,,,0,,
2816,,,0,,
2817,,,0,,
2823,,,0,,
2830,,,0,,
2833,,,0,,
2835,,,0,,
2837,,,0,,
2838,,,0,,
2839,,,0,,
2841,,,0,,
2842,,,0,,
2844,,,0,,
2849,,,0,,
2850,,,0,,
2852,,,0,,
2853,,,0,,
2855,,,0,,
2861,,,0,,
2864,,,0,,
2869,,,0,,
2870,,,0,,
2877,,,0,,
2878,,,0,,
2880,,,0,,
2881,,,0,,
2882,,,0,,
2884,,,0,,
2887,,,0,,
2888,,,0,,
2893,,,0,,
2894,,,0,,
2898,,,0,,
2901,,,0,,
2903,,,0,,
2904,,,0,,
2905,,,0,,
2907,,,0,,
2908,,,0,,
2912,,,0,,
2915,,,0,,
2916,,,0,,
2917,,,0,,
2920,,,0,,
2923,,,0,,
2924,,,0,,
2927,,,0,,
2932,,,0,,
2933,,,0,,
2934,,,0,,
2936,,,0,,
2942,,,0,,
2944,,,0,,
2949,,,0,,
2951,,,0,,
2952,,,0,,
2957,,,0,,
2958,,,0,,
2962,,,0,,
2964,,,0,,
2965,,,0,,
2966,,,0,,
2967,,,0,,
2971,,,0,,
2977,,,0,,
2978,,,0,,
2984,,,0,,
2987,,,0,,
2990,,,0,,
2993,,,0,,
2994,,,0,,
2999,,,0,,
3009,,,0,,
3010,,,0,,
3015,,,0,,
3022,,,0,,
3023,,,0,,
3024,,,0,,
3025,,,0,,
3027,,,0,,
3029,,,0,,
3031,,,0,,
3034,,,0,,
3036,,,0,,
3043,,,0,,
3045,,,0,,
3048,,,0,,
3052,,,0,,
3053,,,0,,
3054,,,0,,
3055,,,0,,
3056,,,0,,
3057,,,0,,
3061,,,0,,
3064,,,0,,
3068,,,0,,
3071,,,0,,
3072,,,0,,
3076,,,0,,
3080,,,0,,
3081,,,0,,
3084,,,0,,
3085,,,0,,
3086,,,0,,
3088,,,0,,
3089,,,0,,
3091,,,0,,
3092,,,0,,
3094,,,0,,
3095,,,0,,
3100,,,0,,
3103,,,0,,
3108,,,0,,
3112,,,0,,
3113,,,0,,
3115,,,0,,
3116,,,0,,
3117,,,0,,
3119,,,0,,
3123,,,0,,
3126,,,0,,
3127,,,0,,
3130,,,0,,
3131,,,0,,
3133,,,0,,
3134,,,0,,
3135,,,0,,
3138,,,0,,
3141,,,0,,
3148,,,0,,
3150,,,0,,
3151,,,0,,
3152,,,0,,
3154,,,0,,
3155,,,0,,
3156,,,0,,
3157,,,0,,
3162,,,0,,
3163,,,0,,
3164,,,0,,
3165,,,0,,
3167,,,0,,
3169,,,0,,
3170,,,0,,
3171,,,0,,
3172,,,0,,
3174,,,0,,
3177,,,0,,
3178,,,0,,
3181,,,0,,
3184,,,0,,
3191,,,0,,
3193,,,0,,
3194,,,0,,
3196,,,0,,
3197,,,0,,
3199,,,0,,
3201,,,0,,
3202,,,0,,
3205,,,0,,
3212,,,0,,
3214,,,0,,
3216,,,0,,
3220,,,0,,
3221,,,0,,
3224,,,0,,
3226,,,0,,
3227,,,0,,
3229,,,0,,
3230,,,0,,
3233,,,0,,
3236,,,0,,
3237,,,0,,
3238,,,0,,
3243,,,0,,
3244,,,0,,
3245,,,0,,
3248,,,0,,
3253,,,0,,
3255,,,0,,
3256,,,0,,
3259,,,0,,
3261,,,0,,
3262,,,0,,
3263,,,0,,
3264,,,0,,
3266,,,0,,
3273,,,0,,
3279,,,0,,
3290,,,0,,
3291,,,0,,
3292,,,0,,
3295,,,0,,
3296,,,0,,
3298,,,0,,
3299,,,0,,
3300,,,0,,
3301,,,0,,
3303,,,0,,
3305,,,0,,
3306,,,0,,
3308,,,0,,
3310,,,0,,
3317,,,0,,
3318,,,0,,
3322,,,0,,
3323,,,0,,
3328,,,0,,
3333,,,0,,
3337,,,0,,
3341,,,0,,
3345,,,0,,
3349,,,0,,
3351,,,0,,
3353,,,0,,
3357,,,0,,
3360,,,0,,
3361,,,0,,
3362,,,0,,
3364,,,0,,
3365,,,0,,
3366,,,0,,
3373,,,0,,
3374,,,0,,
3375,,,0,,
3376,,,0,,
3377,,,0,,
3378,,,0,,
3382,,,0,,
3383,,,0,,
3384,,,0,,
3385,,,0,,
3390,,,0,,
3391,,,0,,
3400,,,0,,
3401,,,0,,
3402,,,0,,
3403,,,0,,
3406,,,0,,
3412,,,0,,
3416,,,0,,
3418,,,0,,
3421,,,0,,
3424,,,0,,
3433,,,0,,
3435,,,0,,
3436,,,0,,
3438,,,0,,
3440,,,0,,
3441,,,0,,
3442,,,0,,
3445,,,0,,
3448,,,0,,
3453,,,0,,
3455,,,0,,
3459,,,0,,
3461,,,0,,
3465,,,0,,
3481,,,0,,
3484,,,0,,
3486,,,0,,
3487,,,0,,
3489,,,0,,
3493,,,0,,
3494,,,0,,
3498,,,0,,
3502,,,0,,
3506,,,0,,
3507,,,0,,
3513,,,0,,
3516,,,0,,
3519,,,0,,
3521,,,0,,
3523,,,0,,
3525,,,0,,
3526,,,0,,
3531,,,0,,
3533,,,0,,
3534,,,0,,
3536,,,0,,
3537,,,0,,
3539,,,0,,
3542,,,0,,
3543,,,0,,
3546,,,0,,
3548,,,0,,
3551,,,0,,
3554,,,0,,
3559,,,0,,
3560,,,0,,
3561,,,0,,
3563,,,0,,
3564,,,0,,
3574,,,0,,
3575,,,0,,
3580,,,0,,
3581,,,0,,
3582,,,0,,
3584,,,0,,
3586,,,0,,
3590,,,0,,
3591,,,0,,
3593,,,0,,
3598,,,0,,
3604,,,0,,
3608,,,0,,
3609,,,0,,
3612,,,0,,
3613,,,0,,
3626,,,0,,
3627,,,0,,
3630,,,0,,
3631,,,0,,
3632,,,0,,
3634,,,0,,
3637,,,0,,
3640,,,0,,
3643,,,0,,
3649,,,0,,
3650,,,0,,
3652,,,0,,
3658,,,0,,
3660,,,0,,
3661,,,0,,
3662,,,0,,
3663,,,0,,
3665,,,0,,
3667,,,0,,
3671,,,0,,
3674,,,0,,
3675,,,0,,
3677,,,0,,
3678,,,0,,
3682,,,0,,
3683,,,0,,
3685,,,0,,
3686,,,0,,
3689,,,0,,
3690,,,0,,
3692,,,0,,
3694,,,0,,
3695,,,0,,
3696,,,0,,
3698,,,0,,
3702,,,0,,
3704,,,0,,
3705,,,0,,
3706,,,0,,
3707,,,0,,
3708,,,0,,
3712,,,0,,
3715,,,0,,
3716,,,0,,
3718,,,0,,
3719,,,0,,
3723,,,0,,
3725,,,0,,
3726,,,0,,
3727,,,0,,
3730,,,0,,
3731,,,0,,
3733,,,0,,
3734,,,0,,
3736,,,0,,
3746,,,0,,
3747,,,0,,
3751,,,0,,
3752,,,0,,
3755,,,0,,
3766,,,0,,
3768,,,0,,
3769,,,0,,
3770,,,0,,
3771,,,0,,
3773,,,0,,
3774,,,0,,
3776,,,0,,
3778,,,0,,
3781,,,0,,
3782,,,0,,
3784,,,0,,
3785,,,0,,
3787,,,0,,
3788,,,0,,
3789,,,0,,
3792,,,0,,
3793,,,0,,
3795,,,0,,
3797,,,0,,
3803,,,0,,
3804,,,0,,
3805,,,0,,
3808,,,0,,
3810,,,0,,
3815,,,0,,
3820,,,0,,
3822,,,0,,
3824,,,0,,
3826,,,0,,
3828,,,0,,
3832,,,0,,
3833,,,0,,
3840,,,0,,
3844,,,0,,
3845,,,0,,
3848,,,0,,
3850,,,0,,
3853,,,0,,
3855,,,0,,
3864,,,0,,
3869,,,0,,
3871,,,0,,
3872,,,0,,
3873,,,0,,
3874,,,0,,
3875,,,0,,
3881,,,0,,
3882,,,0,,
3883,,,0,,
3891,,,0,,
3894,,,0,,
3896,,,0,,
3900,,,0,,
3901,,,0,,
3902,,,0,,
3903,,,0,,
3905,,,0,,
3906,,,0,,
3910,,,0,,
3912,,,0,,
3913,,,0,,
3914,,,0,,
3918,,,0,,
3920,,,0,,
3921,,,0,,
3922,,,0,,
3923,,,0,,
3924,,,0,,
3925,,,0,,
3926,,,0,,
3928,,,0,,
3929,,,0,,
3930,,,0,,
3932,,,0,,
3934,,,0,,
3936,,,0,,
3940,,,0,,
3941,,,0,,
3944,,,0,,
3946,,,0,,
3948,,,0,,
3951,,,0,,
3954,,,0,,
3956,,,0,,
3957,,,0,,
3958,,,0,,
3959,,,0,,
3960,,,0,,
3967,,,0,,
3970,,,0,,
3972,,,0,,
3974,,,0,,
3985,,,0,,
3987,,,0,,
3989,,,0,,
3990,,,0,,
3992,,,0,,
3997,,,0,,
3998,,,0,,
3999,,,0,,
4002,,,0,,
4003,,,0,,
4004,,,0,,
4005,,,0,,
4006,,,0,,
4008,,,0,,
4011,,,0,,
4012,,,0,,
4013,,,0,,
4014,,,0,,
4015,,,0,,
4017,,,0,,
4018,,,0,,
4019,,,0,,
4020,,,0,,
4032,,,0,,
4035,,,0,,
4043,,,0,,
4045,,,0,,
4048,,,0,,
4052,,,0,,
4055,,,0,,
4056,,,0,,
4059,,,0,,
4062,,,0,,
4067,,,0,,
4068,,,0,,
4077,,,0,,
4086,,,0,,
4090,,,0,,
4094,,,0,,
4095,,,0,,
4097,,,0,,
4103,,,0,,
4105,,,0,,
4109,,,0,,
4110,,,0,,
4111,,,0,,
4116,,,0,,
4117,,,0,,
4121,,,0,,
4123,,,0,,
4125,,,0,,
